state name,district name,university name,college name
gujarat,junagadh,junagadh agricultural university ,pg institute of agricultural-business management- junagadh 
gujarat,amreli,junagadh agricultural university ,polytechnic in agriculture- dhari 
gujarat,junagadh,junagadh agricultural university ,polytechnic in agro-processing- junagadh 
gujarat,amreli,junagadh agricultural university ,polytechnic in home science- amreli 
gujarat,junagadh,junagadh agricultural university ,polytechnic in horticulture- junagadh 
gujarat,gandhinagar,kadi sarva vishwavidyalaya,030 l.d.r.p. institute of tech. & research.
gujarat,gandhinagar,kadi sarva vishwavidyalaya,521 leelaben dashrathbhai ramdas patel institute of technology & research 
gujarat,mahesana,kadi sarva vishwavidyalaya,528 s v institute of computer studies
gujarat,gandhinagar,kadi sarva vishwavidyalaya,732 leelaben dashrathbhai rramdas patel institute of technology & research 
gujarat,mahesana,kadi sarva vishwavidyalaya,749 s.v. institute of management 
gujarat,gandhinagar,kadi sarva vishwavidyalaya,ashvinbhai a patel commerce college 
gujarat,gandhinagar,kadi sarva vishwavidyalaya,b p college of business administration 
gujarat,gandhinagar,kadi sarva vishwavidyalaya,b p college of computer studies 
gujarat,gandhinagar,kadi sarva vishwavidyalaya,chanchalben mafatlal patel college of nursing 
gujarat,gandhinagar,kadi sarva vishwavidyalaya,k b institute of pharmaceutical education and research 
gujarat,gandhinagar,kadi sarva vishwavidyalaya,r h patel english medium b ed college 
gujarat,mahesana,kadi sarva vishwavidyalaya,sarva vidhyalaya med college kadi 
gujarat,gandhinagar,kadi sarva vishwavidyalaya,s k patel institute of management and computer studies 
gujarat,gandhinagar,kadi sarva vishwavidyalaya,soorajba college of education 
gujarat,gandhinagar,kadi sarva vishwavidyalaya,s s patel college of education 
gujarat,mahesana,kadi sarva vishwavidyalaya,s v college of education kadi 
telangana,warangal,kakatiya university,abv government degree college
telangana,warangal,kakatiya university,acharya degree college
telangana,warangal,kakatiya university,adarsha law college
telangana,warangal,kakatiya university,alluri institute of management sciences
telangana,warangal,kakatiya university,alluri institute of management sciences
telangana,khammam,kakatiya university,alluri setha ramaraju degree college chintoor 
telangana,khammam,kakatiya university,anniebesant college of education
telangana,khammam,kakatiya university,annie besant pg college
telangana,khammam,kakatiya university,annie besant pg college 
telangana,khammam,kakatiya university,aryabhatta degree college
telangana,warangal,kakatiya university,a.s.m. college for women
telangana,warangal,kakatiya university,aurobindo college of pharmaceutical sciences
telangana,warangal,kakatiya university,aurora degree college
telangana,warangal,kakatiya university,avanthi degree college
telangana,warangal,kakatiya university,avinash institute of management
telangana,warangal,kakatiya university,avv degree college
telangana,warangal,kakatiya university,balaji institute of pharmaceutical sciences
telangana,warangal,kakatiya university,balaji institute of pharmacy
telangana,khammam,kakatiya university,bbm vaari gayathri degree college
telangana,warangal,kakatiya university,bharathi degree college
telangana,warangal,kakatiya university,bharathi degree college
telangana,warangal,kakatiya university,bhargavi degree college
telangana,adilabad,kakatiya university,bhavitha degree college
telangana,warangal,kakatiya university,bishop azaraiah degree college
telangana,warangal,kakatiya university,blue birds college of pharmacy
telangana,khammam,kakatiya university,browns college of education
telangana,khammam,kakatiya university,browns college of pharmacy
telangana,khammam,kakatiya university,browns pg college
telangana,warangal,kakatiya university,care college of pharmacy
telangana,warangal,kakatiya university,chaitanya college of pharmacy education & research
telangana,adilabad,kakatiya university,chaitanya degree college
telangana,warangal,kakatiya university,chaitanya degree college
telangana,warangal,kakatiya university,chaitanya institute of pharmaceutical sciences
telangana,warangal,kakatiya university,chaitanya institute of technology & science
telangana,warangal,kakatiya university,chaitanya pg college
telangana,adilabad,kakatiya university,chanakya degree college
telangana,adilabad,kakatiya university,chanakya degree college
telangana,warangal,kakatiya university,ckm arts & science college
telangana,warangal,kakatiya university,ckm arts & science college
telangana,warangal,kakatiya university,college of teacher education
telangana,khammam,kakatiya university,college of teacher education 
telangana,adilabad,kakatiya university,college of teacher education 
telangana,adilabad,kakatiya university,c.v. raman degree college
telangana,adilabad,kakatiya university,deeksha degree college
telangana,warangal,kakatiya university,devi degree college
telangana,khammam,kakatiya university,dhanvanthari institute of management sciences
telangana,warangal,kakatiya university,dr. m.r. reddy college of education
telangana,warangal,kakatiya university,dr. m.r. reddy degree college
telangana,adilabad,kakatiya university,dr. rajendra prasad b.ed. college
telangana,khammam,kakatiya university,dr. rjc college of higher education
telangana,warangal,kakatiya university,drs college of education
telangana,khammam,kakatiya university,drs degree college
telangana,warangal,kakatiya university,educare college of education
telangana,warangal,kakatiya university,ekashila college of education
telangana,warangal,kakatiya university,ekashila degree college
telangana,warangal,kakatiya university,fathima college of education
telangana,khammam,kakatiya university,gaayathri institute of management studies
telangana,warangal,kakatiya university,ganapathi college of education
telangana,warangal,kakatiya university,ganapathy degree college
telangana,warangal,kakatiya university,gayatri degree college 
